acc_x,acc_y
7.5758,-7.76
7.5762,-8.9943
7.5766,-4.1636
7.577000000000001,2.7775
7.5774,7.4522
7.5778,9.183
7.5782,9.2858
7.5786,7.3954
7.579,4.8914
7.5794,5.2673
7.5798,8.4914
7.5802,9.6086
7.5806,5.6894
7.581,0.67071
7.5814,-2.2483
7.5818,-3.2343
7.5822,-3.3797
7.5826,-2.9044
7.582999999999999,-1.8794
7.5834,-0.27626999999999996
7.5838,2.0433
7.5842,3.6926
7.5846,4.1076
7.585,3.9657
7.5854,2.9158
7.5858,-1.1594
7.5862,-8.441
7.5866,-15.652000000000001
7.587000000000001,-18.532
7.5874,-15.354000000000001
7.5878,-7.5365
7.5882,0.52178
7.5886,5.6362
7.5889999999999995,6.9911
7.5894,4.8276
7.5898,1.7454
7.5902,-0.12017
7.5906,-1.0884
7.591,-3.1137
7.5914,-5.9937
7.5918,-7.1073
7.5922,-6.0149
7.5926,-4.0784
7.593,-3.2342
7.5934,-3.6386
7.5938,-3.0108
7.5942,0.44733
7.5946,6.4272
7.595,11.251
7.5954,12.425
7.5958,9.371
7.5962,3.533
7.5966,-3.1278
7.597,-10.455
7.5974,-16.123
7.5978,-14.68
7.5982,-4.8728
7.5986,6.296
7.599,12.978
7.5994,15.800999999999998
7.5998,15.372
7.6002,11.215
7.6006,7.2714
7.601,7.547999999999999
7.6014,7.4984
7.6018,2.7031
7.6022,-3.3229
7.6026,-5.5538
7.603,-4.167
7.6034,-1.6275
7.6038,1.7349
7.6042,4.6255
7.6046,4.0969999999999995
7.605,0.7169399999999999
7.6054,-1.8758
7.6058,-0.91104
7.6062,3.2848
7.6066,5.9201
7.607,1.8697
7.6074,-7.0009
7.6078,-13.772
7.6082,-14.634
7.6086,-11.050999999999998
7.609,-5.7914
7.6094,-1.7481
7.6098,-1.6346
7.6102,-3.8123
7.6106,-3.8478
7.611000000000001,-1.1061
7.6114,2.0469999999999997
7.6118,3.8098
7.6122,3.0188
7.6126,-0.063318
7.6129999999999995,-3.3831
7.6134,-5.4332
7.6138,-5.3587
7.6142,-3.6349
7.6146,-2.4893
7.615,-4.0925
7.6154,-6.0113
7.6158,-3.2058
7.6162,4.7142
7.6166,12.630999999999998
7.617000000000001,14.915
7.6174,11.329
7.6178,4.7071
7.6182,-3.1455
7.6186,-10.001
7.619,-12.984000000000002
7.6194,-11.037
7.6198,-5.9829
7.6202,1.061
7.6206,8.2752
7.621,12.595
7.6214,11.995999999999999
7.6218,9.4705
7.6222,10.329
7.6226,13.269
7.622999999999999,12.276
7.6234,4.771
7.6238,-3.6845
7.6242,-7.3413
7.6246,-7.3555
7.625,-7.1994
7.6254,-6.3482
7.6258,-2.6134
7.6262,4.0156
7.6266,10.854000000000001
7.627000000000001,12.857999999999999
7.6274,8.6122
7.6278,2.533
7.6282,-1.3224
7.6286,-4.9578
7.629,-10.845
7.6294,-16.882
7.6298,-18.241
7.6302,-13.967
7.6306,-7.132000000000001
7.631,-1.3188
7.6314,1.7527
7.6318,3.7815
7.6322,5.5371
7.6326,5.6684
7.632999999999999,3.6644
7.6334,0.2418
7.6338,-2.9609
7.6342,-5.5501
7.6346,-7.8094
7.635,-10.267000000000001
7.6354,-10.835
7.6358,-6.0963
7.6362,2.0046
7.6366,7.3106
7.6370000000000005,6.4735
7.6374,3.4659
7.6378,3.1431
7.6382,6.1082
7.6386,8.9669
7.638999999999999,7.9135
7.6394,2.7104
7.6398,-4.752
7.6402,-11.845999999999998
7.6406,-15.754000000000001
7.641,-13.427
7.6414,-3.5780000000000003
7.6418,9.5876
7.6422,18.26
7.6426,18.522000000000002
7.643,14.567
7.6434,12.06
7.6438,12.825999999999999
7.6442,11.95
7.6446,3.3311
7.645,-9.831
7.6454,-18.006
7.6458,-13.41
7.6462,-0.10217000000000001
7.6466,11.297
7.647,14.365
7.6474,10.215
7.6478,3.7106
7.6482,-1.6059999999999999
7.6486,-4.6846
7.649,-5.0286
7.6494,-3.4929
7.6498,-3.4468
7.6502,-5.8515
7.6506,-8.1037
7.651,-8.0079
7.6514,-6.2345
7.6518,-3.8866
7.6522,-2.7729
7.6526,-3.8121
7.653,-3.7979
7.6534,-0.13051
7.6538,3.7071
7.6542,2.1430000000000002
7.6546,-3.3794
7.655,-6.9545
7.6554,-5.8905
7.6558,-2.6735
7.6562,-0.83986
7.6566,-1.6166
7.657,-3.0708
7.6574,-2.2196
7.6578,1.423
7.6582,4.9698
7.6586,4.9095
7.659,2.3523
7.6594,1.8769999999999998
7.6598,3.583
7.6602,3.278
7.6606,0.47602
7.6610000000000005,-2.1344
7.6614,-4.0497
7.6618,-5.5287
7.6622,-4.3015
7.6626,0.8519899999999999
7.662999999999999,7.3213
7.6634,9.3253
7.6638,6.4169
7.6642,2.2211
7.6646,-0.361
7.665,1.0223
7.6654,6.8248
7.6658,13.025
7.6662,13.265999999999998
7.6666,7.5022
7.667000000000001,0.64984
7.6674,-4.5107
7.6678,-7.6213
7.6682,-6.4331
7.6686,-0.5986199999999999
7.669,5.1294
7.6694,5.4841
7.6698,0.6002
7.6702,-4.3121
7.6706,-4.4362
7.671,-0.33615
7.6714,1.7990000000000002
7.6718,-1.7194
7.6722,-7.8057
7.6726,-10.789000000000001
7.672999999999999,-8.6285
7.6734,-4.6738
7.6738,-3.6737
7.6742,-6.5927
7.6746,-9.0719
7.675,-6.3373
7.6754,1.3592
7.6758,8.9423
7.6762,10.145
7.6766,3.9626
7.6770000000000005,-4.3653
7.6774,-9.0967
7.6778,-8.2986
7.6782,-4.2979
7.6786,-0.9497
7.678999999999999,-0.69787
7.6794,-1.2618
7.6798,0.52222
7.6802,4.0371
7.6806,7.0802
7.681,8.1549
7.6814,5.8814
7.6818,1.6749
7.6822,-0.50988
7.6826,-0.3219
7.683,-2.411
7.6834,-7.5219
7.6838,-9.689
7.6842,-3.8048
7.6846,5.1366
7.685,10.024
7.6854,10.921
7.6858,11.165999999999999
7.6862,12.372
7.6866,14.027999999999999
7.687,13.482000000000001
7.6874,7.0661
7.6878,-4.1063
7.6882,-13.612
7.6886,-15.286
7.689,-8.6994
7.6894,0.9266
7.6898,9.2757
7.6902,13.66
7.6906,12.759
7.691,7.5449
7.6914,0.99045
7.6918,-3.5778
7.6922,-5.1242
7.6926,-6.9508
7.693,-11.398
7.6934,-15.399000000000001
7.6938,-14.235999999999999
7.6942,-7.9864
7.6946,-0.8964200000000001
7.695,2.6929
7.6954,1.9091
7.6958,-0.052279
7.6962,-0.26154
7.6966,0.17117000000000002
7.697,-1.2404
7.6974,-3.6203
7.6978,-4.6418
7.6982,-4.3652
7.6986,-3.5352
7.699,-2.2406
7.6994,-0.88576
7.6998,0.07896900000000001
7.7002,0.57907
7.7006,0.3166
7.7010000000000005,0.089615
7.7014,0.877
7.7018,2.168
7.7022,2.5759
7.7026,2.0368
7.702999999999999,2.0191
7.7034,3.3278
7.7038,2.8951
7.7042,-2.1519
7.7046,-7.7452
7.705,-6.3194
7.7054,1.9659
7.7058,9.7262
7.7062,11.145
7.7066,7.6053
7.707000000000001,2.4483
7.7074,0.036445
7.7078,4.1117
7.7082,11.392999999999999
7.7086,13.187999999999999
7.709,7.0626
7.7094,-1.4532
7.7098,-6.7769
7.7102,-7.2061
7.7106,-2.5492
7.711,6.0695
7.7114,11.970999999999998
7.7118,8.641
7.7122,-0.76866
7.7126,-6.7592
7.712999999999999,-4.8971
7.7134,0.5082
7.7138,1.1963
7.7142,-6.5357
7.7146,-15.286
7.715,-14.615
7.7154,-5.5178
7.7158,2.2426
7.7162,2.4341
7.7166,-2.6945
7.7170000000000005,-7.3763
7.7174,-7.3408
7.7178,-3.7799
7.7182,-1.0063
7.7186,-0.20824
7.718999999999999,0.90191
7.7194,1.973
7.7198,1.136
7.7202,-0.55935
7.7206,-1.9497
7.721,-4.5034
7.7214,-6.8833
7.7218,-5.766
7.7222,-2.542
7.7226,0.5401600000000001
7.723,3.6968
7.7234,6.2186
7.7238,5.1545
7.7242,1.402
7.7246,-0.23658
7.725,1.5829
7.7254,2.8775
7.7258,0.44442
7.7262,-2.5810000000000004
7.7266,-2.1235
7.727,1.097
7.7274,3.3705
7.7278,3.9983
7.7282,4.5587
7.7286,4.3423
7.729,3.9345
7.7294,6.9634
7.7298,13.0
7.7302,14.773
7.7306,8.5701
7.731,-0.2401
7.7314,-5.4184
7.7318,-5.9398
7.7322,-2.7902
7.7326,1.8171
7.733,4.0657
7.7334,2.6257
7.7338,-0.5876600000000001
7.7342,-2.8541
7.7346,-2.4426
7.735,0.89135
7.7354,3.5266
7.7358,0.33096
7.7362,-7.0854
7.7366,-12.842
7.737,-14.002
7.7374,-11.43
7.7378,-6.0249
7.7382,-0.85011
7.7386,-0.38548000000000004
7.739,-2.1837
7.7394,-1.0452
7.7398,2.8066
7.7402,5.5448
7.7406,5.4384
7.7410000000000005,2.945
7.7414,-2.205
7.7418,-8.5111
7.7422,-11.409
7.7426,-9.2489
7.742999999999999,-6.1667
7.7434,-5.319
7.7438,-3.0987
7.7442,3.0939
7.7446,10.520999999999999
7.745,15.841
7.7454,16.781
7.7458,11.315
7.7462,0.49417
7.7466,-9.9618
7.747000000000001,-16.162
7.7474,-17.176
7.7478,-11.324000000000002
7.7482,0.026000000000000002
7.7486,10.51
7.749,14.979000000000001
7.7494,16.717
7.7498,18.005
7.7502,15.618
7.7506,9.237
7.751,4.0374
7.7514,1.1645
7.7518,-3.2831
7.7522,-8.1529
7.7526,-8.6139
7.752999999999999,-5.0352
7.7534,-1.3005
7.7538,3.3103
7.7542,9.1164
7.7546,12.06
7.755,10.205
7.7554,5.4774
7.7558,0.015396
7.7562,-4.6522
7.7566,-7.4293
7.757000000000001,-10.033
7.7574,-13.831
7.7578,-16.339000000000002
7.7582,-14.647
7.7586,-9.4616
7.7589999999999995,-2.634
7.7594,4.1545
7.7598,7.8112
7.7602,7.1906
7.7606,3.7005
7.761,-1.3253
7.7614,-6.3511
7.7618,-8.926
7.7622,-7.9648
7.7626,-5.6133
7.763,-3.918
7.7634,-2.18
7.7638,0.35236999999999996
7.7642,2.7889999999999997
7.7646,3.392
7.765,2.0087
7.7654,-0.10515
7.7658,-1.5026
7.7662,0.44816000000000006
7.7666,5.1157
7.767,7.4602
7.7674,5.4314
7.7678,0.69998
7.7682,-4.5102
7.7686,-9.38
7.769,-10.469000000000001
7.7694,-4.4429
7.7698,5.4349
7.7702,11.997
7.7706,13.642000000000001
7.771,12.982999999999999
7.7714,9.5563
7.7718,5.02
7.7722,3.4665
7.7726,4.683
7.773,3.5303
7.7734,-0.91733
7.7738,-3.7299
7.7742,-3.2476
7.7746,-0.7328899999999999
7.775,3.9666
7.7754,9.2017
7.7758,10.092
7.7762,4.8356
7.7766,-1.5806
7.777,-4.5634
7.7774,-4.1555
7.7778,-3.8505
7.7782,-7.4682
7.7786,-13.959000000000001
7.779,-16.874000000000002
7.7794,-11.607000000000001
7.7798,-1.6159999999999999
7.7802,5.9564
7.7806,6.687
7.781000000000001,1.2817
7.7814,-4.5102
7.7818,-5.709
7.7822,-4.872
7.7826,-5.6132
7.7829999999999995,-6.5921
7.7834,-4.7584
7.7838,-0.52358
7.7842,3.0161
7.7846,3.6971
7.785,1.4378
7.7854,-2.148
7.7858,-4.6095
7.7862,-4.5279
7.7866,-1.5131
7.787000000000001,3.1509
7.7874,6.4281
7.7878,5.694
7.7882,2.2287
7.7886,-0.8463200000000001
7.789,-1.3074
7.7894,0.065211
7.7898,-0.70798
7.7902,-3.549
7.7906,-2.5665
7.791,3.8071
7.7914,9.0776
7.7918,8.6272
7.7922,5.1371
7.7926,1.1931
7.792999999999999,-0.98462
7.7934,2.438
7.7938,11.333
7.7942,17.132
7.7946,13.177999999999999
7.795,3.3034
7.7954,-4.8293
7.7958,-7.6135
7.7962,-4.6023
7.7966,2.133
7.797000000000001,6.8183
7.7974,4.5342
7.7978,-2.7225
7.7982,-7.5674
7.7986,-5.301
7.7989999999999995,1.6897
7.7994,5.8643
7.7998,1.906
7.8002,-6.2409
7.8006,-10.795
7.801,-9.6494
7.8014,-6.585
7.8018,-4.7513
7.8022,-5.4819
7.8026,-7.7838
7.803,-7.2588
7.8034,-2.0699
7.8038,4.2363
7.8042,7.3007
7.8046,6.3396
7.805,2.5764
7.8054,-3.0772
7.8058,-8.0249
7.8062,-8.1384
7.8066,-3.8787
7.807,-0.98455
7.8074,-2.3819999999999997
7.8078,-4.2653
7.8082,-2.5735
7.8086,1.6862
7.809,6.6304
7.8094,10.308
7.8098,10.404000000000002
7.8102,7.1766
7.8106,3.6405
7.811,-0.7256199999999999
7.8114,-9.283999999999999
7.8118,-18.172
7.8122,-17.488
7.8126,-5.3435
7.813,8.2797
7.8134,15.955
7.8138,17.952
7.8142,16.643
7.8146,13.298
7.815,9.8828
7.8154,6.5808
7.8158,0.78888
7.8162,-6.3437
7.8166,-9.9933
7.817,-8.4824
7.8174,-4.1872
7.8178,1.9522
7.8182,10.021
7.8186,14.745
7.819,10.748
7.8194,0.9130299999999999
7.8198,-6.819
7.8202,-8.1632
7.8206,-4.8789
7.821000000000001,-2.7437
7.8214,-5.5669
7.8218,-10.447000000000001
7.8222,-11.948
7.8226,-8.5356
7.8229999999999995,-3.3927
7.8234,-0.16163
7.8238,0.90951
7.8242,1.8955
7.8246,3.0801
7.825,2.0587
7.8254,-2.0982
7.8258,-6.7693
7.8262,-9.3903
7.8266,-9.6457
7.827000000000001,-6.7267
7.8274,-0.26800999999999997
7.8278,6.2865
7.8282,7.9499
7.8286,4.2258
7.829,-1.2682
7.8294,-4.6518
7.8298,-4.8717
7.8302,-2.0769
7.8306,2.5233
7.831,5.5346
7.8314,4.7223
7.8318,1.6757
7.8322,-0.33537
7.8326,-1.2575
7.832999999999999,-2.8181
7.8334,-3.492
7.8338,-0.73261
7.8342,3.7576
7.8346,7.2228
7.835,9.0778
7.8354,8.3685
7.8358,4.5308
7.8362,1.1437
7.8366,3.0908
7.837000000000001,8.4997
7.8374,11.265999999999998
7.8378,8.9466
7.8382,3.2008
7.8386,-2.6904
7.8389999999999995,-5.4498
7.8394,-3.4530000000000003
7.8398,0.27471
7.8402,1.3139
7.8406,-1.1085
7.841,-3.8998
7.8414,-3.8005
7.8418,0.5655600000000001
7.8422,6.3184
7.8426,6.6022
7.843,-0.32468
7.8434,-8.687999999999999
7.8438,-13.015
7.8442,-12.398
7.8446,-8.8015
7.845,-5.8257
7.8454,-5.6945
7.8458,-6.34
7.8462,-3.9353
7.8466,0.82095
7.847,4.9459
7.8474,8.1628
7.8478,8.9998
7.8482,4.1124
7.8486,-4.4567
7.849,-9.7414
7.8494,-8.8724
7.8498,-5.166
7.8502,-3.1018
7.8506,-3.6444
7.851,-4.1445
7.8514,-2.0023
7.8518,4.0556
7.8522,11.22
7.8526,13.933
7.853,11.227
7.8534,5.8645
7.8538,-1.2255
7.8542,-9.4008
7.8546,-13.969000000000001
7.855,-10.575
7.8554,-2.4669
7.8558,3.6478
7.8562,7.2478
7.8566,10.383
7.857,11.755999999999998
7.8574,12.085999999999999
7.8578,14.558
7.8582,15.764000000000001
7.8586,8.9822
7.859,-3.5380000000000003
7.8594,-12.575
7.8598,-12.792
7.8602,-6.2726
7.8606,2.7576
7.861000000000001,9.7412
7.8614,10.447000000000001
7.8618,5.7688
7.8622,0.6295
7.8626,-1.5518
7.8629999999999995,-1.8497
7.8634,-2.1086
7.8638,-4.1657
7.8642,-8.0779
7.8646,-10.525
7.865,-9.3582
7.8654,-6.496
7.8658,-4.8786
7.8662,-5.0276
7.8666,-5.6128
7.867000000000001,-3.6692
7.8674,1.6829
7.8678,6.0703
7.8682,4.8999
7.8686,-0.45579
7.869,-5.0524
7.8694,-6.8719
7.8698,-6.3541
7.8702,-5.1304
7.8706,-4.1054
7.871,-1.7894
7.8714,0.90974
7.8718,1.4276
7.8722,0.64728
7.8726,1.4418
7.872999999999999,3.7472
7.8734,5.1588
7.8738,4.9353
7.8742,3.8926
7.8746,2.0873
7.875,-1.8142
7.8754,-7.1024
7.8758,-9.6526
7.8762,-6.3009
7.8766,1.1297
7.877000000000001,7.5706
7.8774,10.192
7.8778,9.8831
7.8782,7.5848
7.8786,5.0311
7.879,5.4568
7.8794,8.5034
7.8798,8.429
7.8802,3.2294
7.8806,-1.4914
7.881,-1.8248
7.8814,-0.065577
7.8818,0.95589
7.8822,2.137
7.8826,4.2118
7.882999999999999,5.0382
7.8834,2.4243
7.8838,-3.0378
7.8842,-7.45
7.8846,-5.9781
7.885,-0.5301899999999999
7.8854,1.3
7.8858,-2.7753
7.8862,-7.7905
7.8866,-9.3014
7.8870000000000005,-8.0565
7.8874,-5.2758
7.8878,-2.9349
7.8882,-2.6582
7.8886,-3.3499
7.888999999999999,-2.793
7.8894,-0.72525
7.8898,1.151
7.8902,2.6513
7.8906,2.5236
7.891,-0.33154
7.8914,-3.8109
7.8918,-4.6231
7.8922,-1.9666
7.8926,-0.16839
7.893,-2.8710000000000004
7.8934,-8.1699
7.8938,-9.2198
7.8942,-3.0838
7.8946,6.2336
7.895,13.093
7.8954,13.652999999999999
7.8958,9.11
7.8962,3.7402
7.8966,0.89922
7.897,-0.99831
7.8974,-4.5983
7.8978,-9.2091
7.8982,-10.844000000000001
7.8986,-6.8753
7.899,-0.47691999999999996
7.8994,4.5099
7.8998,8.0105
7.9002,11.749
7.9006,16.292
7.901,19.512999999999998
7.9014,17.965999999999998
7.9018,10.337
7.9022,-0.79967
7.9026,-10.096
7.903,-13.610999999999999
7.9034,-11.727
7.9038,-6.2404
7.9042,1.2043
7.9046,7.3615
7.905,7.6807
7.9054,2.5662
7.9058,-1.2111
7.9062,0.17572000000000002
7.9066,3.3359
7.907,2.2222
7.9074,-4.084
7.9078,-11.568
7.9082,-14.558
7.9086,-11.66
7.909,-8.0989
7.9094,-8.2727
7.9098,-9.1559
7.9102,-4.4847
7.9106,5.0171
7.9110000000000005,12.731
7.9114,14.501
7.9118,9.4577
7.9122,0.24314000000000002
7.9126,-9.014
7.912999999999999,-14.785
7.9134,-15.714
7.9138,-11.592
7.9142,-3.786
7.9146,3.4849
7.915,6.9359
7.9154,6.9856
7.9158,6.6557
7.9162,7.2552
7.9166,7.1629
7.917000000000001,5.2654
7.9174,2.7507
7.9178,0.12967
7.9182,-5.3608
7.9186,-12.458
7.919,-14.529000000000002
7.9194,-8.7692
7.9198,0.53756
7.9202,8.227
7.9206,13.405
7.921,16.465999999999998
7.9214,17.023
7.9218,16.257
7.9222,13.852
7.9226,7.4574
7.922999999999999,-2.08
7.9234,-9.6275
7.9238,-12.571
7.9242,-10.809000000000001
7.9246,-4.4563
7.925,4.439
7.9254,10.919
7.9258,11.185
7.9262,6.3224
7.9266,0.5766100000000001
7.9270000000000005,-2.3247
7.9274,-1.1649
7.9278,1.0979999999999999
7.9282,-0.569
7.9286,-6.9993
7.928999999999999,-13.589
7.9294,-15.866
7.9298,-12.873
7.9302,-7.6235
7.9306,-3.4844
7.931,-0.35973
7.9314,3.7013
7.9318,6.8367
7.9322,5.8933
7.9326,1.4491
7.933,-3.3603
7.9334,-6.0594
7.9338,-5.9175
7.9342,-4.5804
7.9346,-3.8888
7.935,-3.9419999999999997
7.9354,-3.3887
7.9358,-2.0267
7.9362,-1.4947
7.9366,-1.1081
7.937,1.4208
7.9374,5.3471
7.9378,7.8724
7.9382,7.5213
7.9386,4.698
7.939,1.0768
7.9394,-1.8493
7.9398,-4.9918
7.9402,-8.3648
7.9406,-8.722999999999999
7.941,-2.9205
7.9414,6.3615
7.9418,12.450999999999999
7.9422,11.728
7.9426,6.553
7.943,2.6657
7.9434,4.166
7.9438,10.11
7.9442,12.982999999999999
7.9446,8.4896
7.945,-0.53345
7.9454,-8.3045
7.9458,-10.638
7.9462,-6.563
7.9466,2.0734
7.947,9.9154
7.9474,11.934000000000001
7.9478,8.3087
7.9482,1.3144
7.9486,-5.4883
7.949,-8.0101
7.9494,-6.4991
7.9498,-6.7013
7.9502,-9.8792
7.9506,-10.411
7.9510000000000005,-6.2969
7.9514,-1.4379
7.9518,1.1832
7.9522,1.24
7.9526,-0.92711
7.952999999999999,-3.0977
7.9534,-2.9098
7.9538,-2.2784
7.9542,-3.8035
7.9546,-5.7933
7.955,-6.0558
7.9554,-5.318
7.9558,-3.4382
7.9562,0.59448
7.9566,5.0351
7.957000000000001,6.17
7.9574,3.9675
7.9578,1.4918
7.9582,-0.1326
7.9586,-1.7287
7.959,-2.36
7.9594,-2.0514
7.9598,-2.8069
7.9602,-2.8388
7.9606,1.2081
7.961,6.0246
7.9614,5.4217
7.9618,1.4564
7.9622,1.3713
7.9626,6.3368
7.962999999999999,10.482999999999999
7.9634,9.4863
7.9638,4.4782
7.9642,-1.1789
7.9646,-3.3885
7.965,0.80378
7.9654,8.1244
7.9658,11.065
7.9662,7.4398
7.9666,2.4814
7.9670000000000005,1.1691
7.9674,2.9957
7.9678,6.2659
7.9682,8.5784
7.9686,5.9112
7.968999999999999,-2.9061
7.9694,-12.741
7.9698,-16.607
7.9702,-11.539000000000001
7.9706,-1.0512
7.971,6.8582
7.9714,7.0178
7.9718,1.8430000000000002
7.9722,-3.4204
7.9726,-7.102
7.973,-9.872
7.9734,-12.06
7.9738,-13.49
7.9742,-11.624
7.9746,-5.3392
7.975,0.96698
7.9754,3.1305
7.9758,2.7049
7.9762,3.2618
7.9766,3.7335
7.977,1.9459
7.9774,-0.87379
7.9778,-3.1934
7.9782,-5.5165
7.9786,-8.0347
7.979,-9.2548
7.9794,-9.5563
7.9798,-7.4885
7.9802,-0.34176
7.9806,9.5644
7.981,16.03
7.9814,16.314
7.9818,12.668
7.9822,5.6133
7.9826,-6.5841
7.983,-18.519000000000002
7.9834,-17.519000000000002
7.9838,-3.4806
7.9842,7.862
7.9846,10.068
7.985,9.6105
7.9854,9.3126
7.9858,7.7733
7.9862,9.0927
7.9866,15.583
7.987,18.534000000000002
7.9874,11.295
7.9878,0.25414000000000003
7.9882,-6.6053
7.9886,-10.06
7.989,-10.765999999999998
7.9894,-6.7011
7.9898,-0.8950100000000001
7.9902,1.1018
7.9906,1.2614
7.9910000000000005,4.2975
7.9914,8.8445
7.9918,10.93
7.9922,7.3832
7.9926,-3.1862
7.992999999999999,-17.075
7.9934,-24.719
7.9938,-21.7
7.9942,-12.823
7.9946,-4.5056
7.995,0.58758
7.9954,3.1484
7.9958,3.386
7.9962,1.8573
7.9966,0.2861
7.997000000000001,0.26483
7.9974,1.6587
7.9978,2.1482
7.9982,-0.1466
7.9986,-4.1332
7.999,-7.4104
7.9994,-8.6341
7.9998,-9.0313
8.0002,-9.1696
8.0006,-6.5344
8.001,1.3041
8.0014,11.677999999999999
8.0018,18.758
8.0022,18.832
8.0026,11.132
8.003,-0.26716999999999996
8.0034,-9.0916
8.0038,-13.493
8.0042,-14.288
8.0046,-10.564
8.005,-1.9306
8.0054,8.4722
8.0058,16.108
8.0062,19.677
8.0066,18.896
8.007,13.019
8.0074,6.6314
8.0078,5.3049
8.0082,6.3476
8.0086,3.7443
8.009,-2.6116
8.0094,-8.634
8.0098,-11.833
8.0102,-10.794
8.0106,-2.2285
8.011000000000001,11.597000000000001
8.0114,20.879
8.0118,18.297
8.0122,6.7946
8.0126,-3.9771
8.013,-8.6234
8.0134,-9.7513
8.0138,-13.163
8.0142,-19.47
8.0146,-22.625999999999998
8.015,-16.671
8.0154,-2.2108
8.0158,11.494000000000002
8.0162,14.559000000000001
8.0166,7.1706
8.017000000000001,-1.7851
8.0174,-5.2433
8.0178,-3.9629
8.0182,-3.1542
8.0186,-5.1688
8.019,-8.6163
8.0194,-10.503
8.0198,-8.3325
8.0202,-2.9165
8.0206,2.315
8.021,4.2516
8.0214,3.7018
8.0218,3.2230000000000003
8.0222,3.4287
8.0226,3.4145
8.023,3.4996
8.0234,3.6557
8.0238,1.5737
8.0242,-2.6221
8.0246,-5.4028
8.025,-6.1406
8.0254,-6.6832
8.0258,-4.6474
8.0262,2.6874
8.0266,11.001
8.027000000000001,14.356
8.0274,12.207
8.0278,7.8481
8.0282,3.9927
8.0286,4.0743
8.029,8.9228
8.0294,11.849
8.0298,7.4189
8.0302,-1.6538
8.0306,-8.7865
8.031,-9.9392
8.0314,-4.3494
8.0318,5.1525
8.0322,11.849
8.0326,11.253
8.033,5.5356
8.0334,-0.41244
8.0338,-4.4771
8.0342,-6.52
8.0346,-7.2791
8.035,-8.7865
8.0354,-11.595999999999998
8.0358,-13.167
8.0362,-10.741
8.0366,-4.7076
8.037,1.5596
8.0374,3.6026
8.0378,1.8505
8.0382,0.14089000000000002
8.0386,-0.8451299999999999
8.039,-1.824
8.0394,-2.9236
8.0398,-4.2855
8.0402,-6.6619
8.0406,-9.3398
8.041,-8.8361
8.0414,-4.4132
8.0418,0.78998
8.0422,4.7199
8.0426,7.1352
8.043,6.3337
8.0434,2.1378
8.0438,-1.6644
8.0442,-1.8914
8.0446,-0.35209
8.045,-0.3379
8.0454,-2.2461
8.0458,-3.1612
8.0462,-2.5121
8.0466,-3.1151
8.047,-3.3811
8.0474,1.9427
8.0478,11.548
8.0482,17.627
8.0486,15.807
8.049,9.2137
8.0494,3.1877
8.0498,0.76874
8.0502,2.2868
8.0506,3.7658
8.051,1.62
8.0514,-1.8453
8.0518,-1.7814
8.0522,2.8898
8.0526,7.7028
8.052999999999999,10.186
8.0534,10.742
8.0538,8.0504
8.0542,1.5703
8.0546,-5.7645
8.055,-10.226
8.0554,-10.922
8.0558,-9.1446
8.0562,-7.2081
8.0566,-6.1156
8.057,-4.7714
8.0574,-2.1254
8.0578,0.94611
8.0582,2.035
8.0586,-0.46552
8.059,-5.7042
8.0594,-9.0666
8.0598,-7.1052
8.0602,-2.9838
8.0606,-1.5508
8.061,-3.0334
8.0614,-4.0691
8.0618,-2.7674
8.0622,-0.44067
8.0626,1.8187
8.062999999999999,3.1274
8.0634,1.9747
8.0638,-1.1181
8.0642,-3.2143
8.0646,-3.1859
8.065,-2.4304
8.0654,-1.3132
8.0658,0.29708
8.0662,2.3543
8.0666,4.4362
8.067,6.4012
8.0674,7.3518
8.0678,3.1133
8.0682,-5.58
8.0686,-10.035
8.068999999999999,-5.2111
8.0694,3.5105
8.0698,8.3342
8.0702,8.2137
8.0706,6.8942
8.071,6.3799
8.0714,6.9333
8.0718,8.8947
8.0722,10.399000000000001
8.0726,8.5719
8.073,3.5035
8.0734,-2.1963
8.0738,-5.3956
8.0742,-3.0511
8.0746,3.4006
8.075,7.3057
8.0754,3.4822
8.0758,-4.7536
8.0762,-9.971
8.0766,-7.4953
8.077,1.7549
8.0774,10.37
8.0778,8.6748
8.0782,-3.1894
8.0786,-14.603
8.079,-17.27
8.0794,-12.687999999999999
8.0798,-6.6759
8.0802,-3.0014
8.0806,-2.4694
8.081,-2.4162
8.0814,-1.1145
8.0818,1.1449
8.0822,3.1417
8.0826,3.085
8.083,1.5882
8.0834,0.13047
8.0838,-1.2173
8.0842,-2.5084
8.0846,-2.7992
8.085,-3.2497
8.0854,-6.19
8.0858,-9.5914
8.0862,-8.3607
8.0866,-0.94776
8.087,9.0118
8.0874,15.907
8.0878,15.818
8.0882,9.6325
8.0886,2.326
8.089,-2.9127
8.0894,-8.3926
8.0898,-14.837
8.0902,-17.026
8.0906,-10.588
8.091000000000001,1.0598
8.0914,11.725
8.0918,17.4
8.0922,16.45
8.0926,11.235999999999999
8.093,8.2918
8.0934,9.8383
8.0938,10.349
8.0942,5.6175
8.0946,-2.1253
8.095,-9.1019
8.0954,-13.290999999999999
8.0958,-12.056
8.0962,-3.5795
8.0966,6.827000000000001
8.097000000000001,11.587
8.0974,9.668
8.0978,5.6353
8.0982,3.2518
8.0986,3.266
8.099,2.5495
8.0994,-3.4376
8.0998,-13.83
8.1002,-21.697
8.1006,-20.984
